카테고리1,카테고리2,업체명,store_id,상품카테고리,상품소분류,상품명,규격,단위수량,단위,할인율,가격,할인전가격,포인트백,품절여부,수집일
의약외품,화장품,라보타치,labottach,마스크팩/코팩,마스크팩/코팩,"[라보타치] 치크에이지_볼탄력, 팔자주름, 리프팅, 안티에이징 8매",8매/1상자 #볼관리 #리프팅 #안티에이징,,,,6500,0,,False,2026-05-19
의약외품,화장품,라보타치,labottach,마스크팩/코팩,마스크팩/코팩,[라보타치] 리바이탈 아이패치 눈가 주름 개선 2g*8매,,,,,2750,0,,False,2026-05-19
의약외품,화장품,라보타치,labottach,얼굴(face),얼굴(face),"[라보타치] 넥엔친_이중턱,목주름,턱선관리,수분공급,리프팅,수분공급 4매",4매/1상자 #목주름 #리프팅 #안티에이징,,,,7500,0,,False,2026-05-19
의약외품,화장품,라보타치,labottach,얼굴(face),얼굴(face),"[라보타치] 브이업_얼굴브이라인관리, 턱라인, 턱리프팅, 안티에이징 4매",4매/1상자 #브이라인 #리프팅 #안티에이징,,,,0,0,,True,2026-05-19
의약외품,화장품,라보타치,labottach,얼굴(face),얼굴(face),[라보타치] 더블업패치 이중턱 리프팅 밴드 턱선관리 13.6g*4매,,,,,0,0,,True,2026-05-19
의약외품,화장품,라보타치,labottach,얼굴(face),얼굴(face),"[라보타치] 미간집중케어_미간/팔자 주름개선, 수분공급, 탄력개선 12매",12매/1상자 #미간 #팔자 #리프팅 #안티에이징,,,,7700,0,,False,2026-05-19
의약외품,화장품,라보타치,labottach,얼굴(face),얼굴(face),[라보타치] 브이업패치 얼굴 브이라인 만들기 리프팅밴드 1BOX (10매),,,,,0,0,,True,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 생리대 (중형),14매입,1,EA,30%,5880,8400,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 팬티 라이너 초슬림 (70매입),70매입,1,EA,30%,5880,8400,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면 탐폰 슈퍼 (12매입),12매입,1,EA,30%,6580,9400,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 입는 오버나이트 (미디엄),4매입,1,EA,30%,5530,7900,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 생리대 (중형),4매입 (파우치형),1,EA,30%,2730,3900,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 입는 오버나이트 (미디엄),8매입,1,개,30%,9730,13900,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 생리대 (대형),12매입,1,EA,30%,5880,8400,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 요실금 패드 대용량 (20매입),20매입,1,EA,30%,11200,16000,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 요실금 레귤러 라이너 (48매입),48매입,1,EA,30%,6300,9000,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 내추럴 청결티슈 (10매입),10매입,1,EA,30%,1750,2500,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 생리대 (오버나이트),8매입,1,EA,30%,5880,8400,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 5종 선물 세트 (중형/대형/오버나이트/팬티라이너 레귤러/팬티라이너 롱),,1,SET,30%,25690,36700,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[에어퀸] 순면감촉 입는 오버나이트,대형 (4매입),1,EA,44%,4700,8400,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[에어퀸] 순면감촉 입는 오버나이트,중형 (4매입),1,EA,44%,4700,8400,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[에어퀸/국내생산] 순면감촉 에센셜 초경선물세트 4종+쇼핑백,,1,SET,30%,19600,28000,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[에어퀸/국내생산] 순면감촉 에센셜 생리대,오버나이트 (10매입),1,EA,19%,4050,5000,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[에어퀸/국내생산] 순면감촉 에센셜 생리대,대형 (14매입),1,EA,28%,4700,6500,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[에어퀸/국내생산] 순면감촉 에센셜 생리대,중형 (18매입),1,EA,28%,4700,6500,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[에어퀸/국내생산] 순면감촉 에센셜 팬티라이너 (20매입),20매입,1,EA,19%,3250,4000,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 붙이는 핫팩 (5개입),5개입,1,EA,30%,6250,8900,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 여성 청결 미스트 50ml,50ml,1,EA,30%,11800,16900,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 무표백 순면커버 입는 오버나이트 라지 (6매입),6매입,1,EA,32%,6730,9900,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 무표백 순면커버 입는 오버나이트 미디움 (6매입),6매입,1,EA,32%,6730,9900,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 에센셜 드롭스 10ml,10ml,1,EA,30%,16730,23900,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 팬티라이너_슈퍼롱 (18매입),18매입,1,개,30%,3850,5500,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 입는 오버나이트 (라지),8매입,1,EA,30%,9730,13900,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 생리대 (소형),14매입,1,EA,30%,5880,8400,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 인그로운 헤어 젤 크림 100ml,100ml,1,EA,30%,8400,12001,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 요실금 롱 라이너 (36매입),36매입,1,EA,30%,6300,9000,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 오가닉 코튼 여성 청결티슈 (10매입),5g,10,매입,30%,5040,7200,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면 탐폰 레귤러 (12매입),12매입,1,EA,30%,6580,9400,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 팬티 라이너 롱 (18매입),18매입,1,개,30%,3850,5500,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 팬티 라이너 레귤러 (20매입),20매입,1,EA,30%,3850,5500,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 생리대 (슈퍼롱 오버나이트),6매입,1,EA,30%,5880,8400,,False,2026-05-19
의약외품,,라엘,Rael,여성전용용품,여성전용용품,[라엘] 유기농 순면커버 입는 오버나이트 (라지),4매입,1,EA,30%,5530,7900,,False,2026-05-19
의약외품,,라엘,Rael,생활용품,생활용품,[라엘] 내추럴 청결티슈 (30매입),30매,1,EA,13%,4830,5520,,False,2026-05-19
의약외품,,라엘,Rael,건강기능식품,건강기능식품,[라엘밸런스] 요로건강 크랜베리 (400mg x 60캡슐),,1,캡슐,36%,29000,45000,,False,2026-05-19
의약외품,,라엘,Rael,건강기능식품,건강기능식품,[라엘밸런스] 월경케어 보라지유,48g(800mg x 60캡슐),1,EA,36%,25500,40000,,False,2026-05-19
의약외품,,라엘,Rael,건강기능식품,건강기능식품,[라엘밸런스] 질건강 리스펙타 프로바이오틱스,10.5g(350mg x 30캡슐),1,EA,36%,35000,55000,,False,2026-05-19
의약외품,,라엘,Rael,기타건강식품,기타건강식품,[라엘 밸런스] 미오 이노시톨 앤 콜린,5g*30P,1,EA,33%,30000,45000,,False,2026-05-19
의약외품,,라엘,Rael,의료기기,의료기기,[라엘] 이너케어 젤_질세정기(3개입),3개입,1,SET,30%,9030,12900,,False,2026-05-19
의약외품,,라엘,Rael,의료기기,의료기기,라엘 이너케어 젤_질세정기,3개입,1,SET,13%,9030,10320,,False,2026-05-19
건강식품,,라온아토,dr.laon,건강기능식품,건강기능식품,[닥터라온] 아르치온 (아르기닌+글루타치온) 20g x 30포,20g,30,포,37%,25000,39800,,False,2026-05-19
화장품,,라콤,cell29,얼굴(face),얼굴(face),셀29 피지각질제거 어성초 ABP-15% 약초필링 필링젤 프로페셔널 파이토필,120ml,1,EA,53%,30000,64000,,False,2026-05-19
화장품,,라콤,cell29,코스메슈티컬,코스메슈티컬,[바로팜 단독 특가] CELL29 재생라인 50% 행사,,1,SET,50%,239000,478200,2%,False,2026-05-19
화장품,,라콤,cell29,코스메슈티컬,코스메슈티컬,"PDRN 5,000ppm 피부재생 선크림 50ml 선리커버",50ml,1,EA,50%,28500,57000,2%,False,2026-05-19
화장품,,라콤,cell29,코스메슈티컬,코스메슈티컬,셀29 PDRN 5000ppm 피디알엔 리포좀 물광 글로우 탱듀크림,30ml,1,EA,45%,26000,47000,,False,2026-05-19
화장품,,라콤,cell29,코스메슈티컬,코스메슈티컬,이지에프 EGF 시술 피부 재생 리페어 크림 40ml,40ml 1 크림,,,50%,24900,49800,2%,False,2026-05-19
